t,ret,sigma2_true
80,-0.0013680715674002806,9.669535144892947e-05
81,-0.008912563142792469,7.892392414294182e-05
82,0.0011641877539543006,8.021873777334747e-05
83,0.0004560215783233737,7.075943392645476e-05
84,-0.005383641690747456,6.29427552529941e-05
85,-0.0034617196097193824,6.269698710566248e-05
86,0.0004665365132406392,5.847513946651011e-05
87,0.0029659629951107255,5.557462177486116e-05
88,0.007302877584904345,5.463464274811516e-05
89,-0.005530403381817212,5.958950960146004e-05
90,-0.021348100177264514,6.47798678904309e-05
91,-0.00689406736570709,0.00011553433513878297
92,0.011474570577338484,9.012132759703572e-05
93,-0.007305745350416001,9.538559139542692e-05
94,0.001823176266006108,9.816883857270471e-05
95,0.0011878958265437735,8.354899971980261e-05
96,-0.011519712009571765,7.060431600960194e-05
97,-0.00736662084433555,8.416849481092768e-05
98,-0.005614439572595976,7.320042648730579e-05
99,0.010445055481386599,6.746592796807942e-05
100,-0.01179354618221963,8.132560006536369e-05
101,0.0006610810364348407,0.00010669885619556296
102,0.0037317088068727308,8.887275123053333e-05
103,0.011347915889432585,7.474041798924675e-05
104,0.005502088713641341,8.178176537233975e-05
105,-0.010049365588355934,7.045112417211983e-05
106,-0.024444959693489917,8.035263676807587e-05
107,-0.0030388717170250767,0.00013680401812660363
108,-0.0024575221453238595,0.00010466692053526179
109,-0.001514450074221482,8.571030298177054e-05
110,-0.007469968625238608,7.208800858419758e-05
111,0.006116325866186494,7.185958385704152e-05
112,0.012063188121638686,7.410768593809194e-05
113,0.0021358905784485305,7.90039151372715e-05
114,-0.006315093135774973,6.798698854243561e-05
115,0.008940600334175427,6.6469041073057e-05
116,0.010457854410222246,7.933749807936707e-05
117,-0.010688408139226165,7.605446140223451e-05
118,-0.0006593542127948288,9.248123789728966e-05
119,-0.0006890766905326577,7.799502295977625e-05
120,-0.01577580588744041,6.75916166631147e-05
121,0.0005974191261579287,9.909548827635447e-05
122,0.0014905463472749323,8.441118711621245e-05
123,-0.005790270549258716,7.113124021169181e-05
124,0.009984819415310344,6.90566873569914e-05
125,-0.015693941456116717,8.385756432706423e-05
126,0.0008772068928257649,0.00012873363704832467
127,0.01716957146908073,0.00010470654806168223
128,-0.003534507919161645,0.0001205583215906727
129,0.011393435318300336,0.0001046873263208021
130,0.0401239488424357,0.00011439758355782238
131,0.028921067727032013,0.00029561079749628583
132,-0.0027871758964100974,0.00024890511106420384
133,0.009108538991037819,0.00018010683269931453
134,0.017838484204875566,0.0001542253522673002
135,0.018800471288345312,0.00014772007246216252
136,0.002559324358128512,0.00014126921786256736
137,0.006224717737016139,0.0001058868246689248
138,-0.011974342881669335,9.22955491211197e-05
139,-0.0013383555109942609,0.00010485224942689962
140,-0.02074243716155602,8.479412706812275e-05
141,0.014378806183027289,0.00014335849717212747
142,0.010807390712334202,0.0001726227556066339
143,0.002929613502017013,0.0001277142861571053
144,0.0007390118658776054,9.75168855794774e-05
145,0.00814563599608022,7.918357244083741e-05
146,-0.0021885644118328105,7.84603334554418e-05
147,0.0076131653960411615,7.080040764296906e-05
148,0.004844005403370181,7.566150824377098e-05
149,0.0008236034757503569,6.667825532284253e-05
150,-0.007297984531164088,6.038657791848257e-05
151,-0.0018549216913078465,6.442399062840568e-05
152,-0.013083817304992014,5.904906819181474e-05
153,0.003662099676617161,8.303416468556756e-05
154,0.010187326720060922,7.894417208938138e-05
155,-0.0017108275299076105,7.742194121506254e-05
156,0.008403795025274505,6.997853241871004e-05
157,0.012168913916962176,7.764518300849916e-05
158,0.002543199938350681,8.102422398108223e-05
159,0.0012488140153523398,6.90928607608179e-05
160,0.004805606580653967,6.226342042636108e-05
161,-0.006611388225614385,6.111589753725777e-05
162,0.002959839756395287,6.687925527268626e-05
163,-0.009556314866573948,6.508446592351853e-05
164,-0.005316434296739178,7.858348977166072e-05
165,-0.013489673269835313,6.831639138429674e-05
166,-0.014684246514204587,8.691240612314145e-05
167,0.0006332315777456588,9.191438395226979e-05
168,0.002667925769309153,7.7922957816704e-05
169,-0.004777809611738428,6.738108890348669e-05
170,0.0027070698500489365,6.557850499313638e-05
171,0.01178783944540395,6.274891230446372e-05
172,0.015274020442453634,7.528341877351377e-05
173,-0.010622988527743508,8.79616570806773e-05
174,-0.006936012982906698,0.000104445914170166
175,-0.0017871205713176003,8.407231511912821e-05
176,0.009747624922628371,7.099617202354567e-05
177,0.0022200970363434693,7.749187695311063e-05
178,0.0034185833292953416,6.706063676675276e-05
179,0.007205377247404616,6.272000251589081e-05
180,0.0027459128743667254,6.434931407662747e-05
181,0.00818784441002132,5.909890106968697e-05
182,0.00396632834684804,6.588907810643068e-05
183,-0.001773121765016056,6.038614453047324e-05
184,-0.0019109438474054605,5.732923699145721e-05
185,-0.02298255133906745,5.4879208332736175e-05
186,0.0020169556978269277,0.00013282216416194497
187,0.023967419679121728,0.0001125026303919791
188,0.011991206335526035,0.00015823463525717335
189,-0.0054699960732572175,0.00011964359544542615
190,0.008833378253576354,9.97497370655288e-05
191,0.008460956829612613,0.00010151100597403406
192,0.01769372461849136,8.582560616838534e-05
193,0.025470750367783627,0.00011182277484890566
194,0.006813986720759883,0.00015609306246849115
195,0.008594394848577847,0.00011463874677231992
196,-0.0025900498780861447,0.00010192599711462645
197,-1.5189296529281027e-05,8.495982509284745e-05
198,0.003146655934828189,7.184864203404294e-05
199,0.003600378151121813,6.483650131290816e-05
200,0.0010892374982062426,6.0364909382280945e-05
201,-0.016865898803160046,5.657563485282358e-05
202,0.0158599613414539,9.863850303115707e-05
203,-0.009538479328051255,0.00014903547968325923
204,-0.016056294015787415,0.00014989873910046346
205,0.0006275476282253412,0.00013207083128488197
206,0.008635754633551375,0.00010326924026923749
207,-0.007310294389582431,9.004383558702292e-05
208,0.004384337252102008,8.972902859853324e-05
209,0.0018731090173696638,8.292643941112325e-05
210,0.00020429090955658894,7.023001798440598e-05
211,0.0015438476380829863,6.25372630215799e-05
212,-9.392535038121825e-05,5.830749617118474e-05
213,-0.0030405718064640264,5.536139584010861e-05
214,0.010632193176018427,5.4814339755520885e-05
215,0.011874677737569221,7.401000273792557e-05
216,0.0024989634438309294,7.57749414084991e-05
217,-0.0006895144148525121,6.589642777467276e-05
218,0.00622185772319856,5.992827165817318e-05
219,0.0018604689612636378,6.323922442754928e-05
220,0.007225005231540037,5.83038106778314e-05
221,-0.001541033855981917,6.352531010094153e-05
222,-0.0005190744003393225,6.044395807164569e-05
223,0.005442721962947134,5.667164597393983e-05
224,-0.0011735770370004139,5.897084601831149e-05
225,-0.00033917551055845553,5.70024405669531e-05
226,0.00040690978828309397,5.456910855472883e-05
227,0.0154679473208197,5.30761517106319e-05
228,-0.006250193172318921,8.877182412035942e-05
229,-0.00368269451248398,9.22857497624698e-05
230,0.0035196928277549393,7.591253528226124e-05
231,0.014271877125622341,6.853059015904469e-05
232,0.007610615605198732,8.733627488019074e-05
233,-0.0021829844471469764,7.495387703384359e-05
234,0.0041979964654605415,6.693250151841279e-05
235,0.021174709370312458,6.539905206263654e-05
236,-0.023965641875339432,0.00012022153440683739
237,-0.0027183599445489526,0.00023311824505985475
238,0.0027013336442945845,0.000167855851395926
239,0.013497221083316333,0.0001219134350015042
240,0.020130971366048946,0.00011794729361823766
241,-0.010428129870639687,0.00013296485734771678
242,0.003125533103270808,0.00013680383712875234
243,-0.002953066960722311,0.00011331660009685347
244,-0.006237278913855089,9.235968614079659e-05
245,0.004785143518164448,7.992173915952753e-05
246,-0.0019178405527483374,7.478814193166503e-05
247,-0.005633272947778649,6.774021195206999e-05
248,-0.0021075234469337153,6.43350934090259e-05
249,-0.005010166158111015,5.90199676887941e-05
250,-0.003476779556793268,5.950605439581714e-05
251,-0.016136086791166775,5.677111358500884e-05
252,-0.00998310181560726,9.219516415687415e-05
253,-0.01169261069771736,8.045110149459413e-05
254,0.004063822735256385,8.497834684834044e-05
255,-0.00279521934531191,7.838740201578494e-05
256,0.0012232924442068542,7.15877085897679e-05
257,-0.001552179940376074,6.42988339463309e-05
258,-0.0005108856691580903,5.969110007362203e-05
259,0.0037534897957287277,5.615449051335633e-05
260,-0.010666381988968408,5.6221157511239196e-05
261,-0.005823286540100974,7.598357158703617e-05
262,-0.003942666995404819,6.680761363364417e-05
263,-0.0005248968860280091,6.205407029229857e-05
264,0.004534643703192345,5.758695280917893e-05
265,-0.010389563680577614,5.7794797577194416e-05
266,-0.011137337113340869,7.67914440528085e-05
267,0.0051961375115794906,7.545475056367073e-05
268,-0.0063434150459897596,7.46781699270652e-05
269,-0.0056162873439342285,7.779227681178195e-05
270,-0.006705111031125352,6.872344377557638e-05
271,-0.000901345930774059,6.653460272455506e-05
272,-0.003425798514820939,6.035386852428274e-05
273,-0.017266585613585392,5.879553794306787e-05
274,-0.004628592358183421,9.719179675296617e-05
275,0.012551584329811093,7.887823899643253e-05
276,0.013022289578153684,9.147519506815824e-05
277,0.0013390316771918463,8.747125810232497e-05
278,0.018709473960242144,7.32906117722508e-05
279,0.010149382760614056,0.00012400354026447037
280,-0.004202817307002372,9.843876349009056e-05
281,0.004662035373148194,8.43508945750416e-05
282,0.007663852529384293,7.85100708295095e-05
283,0.003189032319573881,7.290960085225547e-05
284,-0.004506157709875453,6.442894292910497e-05
285,-0.0064261389001381095,6.254084666860725e-05
286,-0.005959032085541334,6.142170631153958e-05
287,-0.006355282390450551,6.028398718176584e-05
288,-0.008459489931923114,6.067348040329539e-05
289,-0.012542622838840459,6.46256033326423e-05
290,-0.005911755334446755,7.664541648761762e-05
291,0.004214989195852572,6.775372321080614e-05
292,0.0012066120721030149,6.466015571483672e-05
293,-0.003881640391313073,5.922467171438286e-05
294,-0.004159863038208877,5.8183722940252315e-05
295,-0.005630919901062929,5.652907981468031e-05
296,-0.007840318538182116,5.774811034854224e-05
297,-0.009347638268675865,6.163940484648241e-05
298,-0.0016136990485041752,6.6141995061173e-05
299,-0.0037267855621044618,6.0095478884383225e-05
300,0.0005047400354049852,5.905356884185037e-05
301,0.008646209174700832,5.6109138729156785e-05
302,-0.001097924118402539,6.433635273291258e-05
303,0.010511229289408229,6.106456653882201e-05
304,0.0063658734269177245,7.822411764915256e-05
305,0.0004237145925700863,6.886412626796e-05
306,-0.003298423432966302,6.174968969639594e-05
307,0.004948006258138245,5.864656234882441e-05
308,0.005635973672695591,6.111659085930643e-05
309,0.010950620859178981,5.9305766738539815e-05
310,0.0017457946043489604,7.066037459360119e-05
311,0.007440893469449057,6.296391265269711e-05
312,0.0015087412615317703,6.800438627787295e-05
313,0.0019532977820400504,6.124063154236845e-05
314,0.013922481304472788,5.784868657624496e-05
315,-0.017459185053086527,8.339683531539307e-05
316,-0.007702963252289677,0.00014260510335414365
317,-0.020627280358689593,0.00010656440755782515
318,-0.0002275204448272006,0.00014670522432180659
319,0.012361720566538762,0.0001132120779583703
320,-0.0059411005427172595,0.00010572414939597925
321,-0.011649329100319848,9.873204338338948e-05
322,-0.016750853826105538,9.157850216478932e-05
323,-0.016750016722216262,0.00010517139081160993
324,0.0026043809665011707,0.00010923859310138554
325,-0.004842293059310777,9.194644242607138e-05
326,0.0058480977417819284,8.38182202138307e-05
327,-0.008480174704779367,7.969042780007204e-05
328,-0.0043278767532974995,8.617062223806172e-05
329,-0.002273604819329222,7.242068294159466e-05
330,-0.0033008155659537855,6.435135970232296e-05
331,-0.011155213071183633,6.040331441736698e-05
332,-0.001952447090436705,7.338869414261913e-05
333,0.00267228498086929,6.464182323503341e-05
334,0.011221292344245563,5.9913429361998775e-05
335,0.011695140254390352,7.263009834469609e-05
336,0.00890541701531727,7.54219935187113e-05
337,-0.004256288476613507,7.214030008146559e-05
338,3.081626904697654e-05,6.902621086212435e-05
339,-0.010221655253298793,6.253641191743315e-05
340,-0.006220077718621727,7.553797714511049e-05
341,0.009917026153799344,6.727858684637376e-05
342,0.007643564277550037,7.907252200033225e-05
343,-0.0021171850252155447,7.046313712860566e-05
344,-0.003051992164723982,6.458093789087146e-05
345,-0.0022016390395733255,5.9560866958407224e-05
346,0.0010866341496350881,5.641644731321476e-05
347,0.002085988118181863,5.450487143619971e-05
348,-0.0010503419217772363,5.338732157066495e-05
349,0.0006500299109920663,5.272464841315113e-05
350,0.0025526309552935385,5.21461489820184e-05
351,0.026263399220203047,5.23793006892078e-05
352,-0.003408064208343761,0.00015371298368080488
353,-0.006164658461500281,0.00013237183765591498
354,0.007774932601744198,0.0001012720304438409
355,0.004486959068983001,9.489568061084444e-05
356,-0.0017427456449728197,7.785307164783769e-05
357,-0.014356660329445575,6.802693778490521e-05
358,-0.005579264629518506,8.927112562744594e-05
359,0.002634917839436776,7.437716784325002e-05
360,-0.005572372545533243,6.64209970846866e-05
361,0.016654009223400698,6.765906429062641e-05
362,0.011553285254642902,0.00011494701087786954
363,-0.004906072462833009,9.522669052485534e-05
364,-0.020266667987756462,8.495093155792374e-05
365,0.0005217389179155296,0.00012033518609403195
366,0.014278511359600453,9.886066538843249e-05
367,0.027847080665768922,0.00010314129478313962
368,0.015832102933655216,0.00016931057932948268
369,0.014667844167291921,0.0001345408859187911
370,0.007169072919105753,0.00012595006241946375
371,-0.011774112065635117,9.908185472436553e-05
372,-0.0063783873015402495,0.00010463063433387797
373,-0.0062253323057773246,8.408811114623146e-05
374,-0.0021269838348579517,7.550231666919439e-05
375,0.003503339599236409,6.584244608519061e-05
376,0.005785246829788473,6.185636412375579e-05
377,0.008372410991825221,6.066300007333958e-05
378,0.002921743287655455,6.429660714223988e-05
379,0.021913208666461736,5.908033586658497e-05
380,-0.010887097962624145,0.00013016018009880033
381,-0.0019860681051362206,0.0001452396354520669
382,0.002960128474493122,0.00010975100005023922
383,-0.008277602710993774,8.747443960189458e-05
384,0.006624313695247311,8.666678601582713e-05
385,-0.016283247234234615,8.631426674675884e-05
386,-0.0040295356642638044,0.00012907486593198887
387,-0.00417070890748306,9.85389356935799e-05
388,0.01633701710830221,8.283501042811547e-05
389,0.005185653048649143,0.00011647103943675124
390,0.009088683435851558,9.054747796516986e-05
391,-0.0049654419336848665,8.767995081923349e-05
392,0.0045326481511457975,8.125494637582778e-05
393,-0.0021849720304216607,7.663683191852065e-05
394,0.0026159806167711107,6.894780169775964e-05
395,0.008391279098626477,6.390462661496084e-05
396,0.004105606249675846,6.724421880908524e-05
397,-0.013016509024611782,6.12433973006201e-05
398,0.00976103268411227,8.540974385257587e-05
399,0.007962396436193871,0.0001027175597258017
400,-0.004181352851587962,8.444567112149939e-05
401,-0.017175248392868873,7.616086325371447e-05
402,-0.00500821406386955,0.00010201661769837707
403,-0.0006685188136791283,8.179622427830657e-05
404,-8.578330283692814e-06,6.963690725161472e-05
405,0.013559323623708706,6.218984937401185e-05
406,0.009770240623929113,8.612783524111077e-05
407,-0.010835520102291971,7.718660670993407e-05
408,-0.0011652415657794958,9.118411306058974e-05
409,0.01912834981299565,7.66669893081321e-05
410,-0.012133845615953924,0.00011963846177472457
411,0.00883785077210286,0.00014322498290427027
412,0.009765022851203743,0.0001387582439121617
413,0.0186829803434508,0.00010956382006146233
414,0.014690612487916975,0.00012922628697151808
415,-0.003028646139079213,0.00011378022200587526
416,-0.011630955786888721,9.399542965881915e-05
417,0.008446332418138261,9.051555854274287e-05
418,-0.009812683348433174,9.611939277726874e-05
419,-0.029690633585306794,0.00010654253458950725
420,-0.0012390111357375344,0.00018950819542890596
421,0.007686531882473555,0.0001420252452828464
422,-0.003996692728399523,0.00011033211489165847
423,-0.015332459255509329,9.329963649625089e-05
424,0.005879539636494441,0.00010454354471087414
425,-0.006159189557492951,9.937159207368121e-05
426,-0.00908069243786585,9.39502098105321e-05
427,-0.00856822964989172,8.38366227979124e-05
428,0.0019039787672835754,7.718590850961834e-05
429,-0.005142424220638993,6.881469681904903e-05
430,-0.00230341041682695,6.833661762000973e-05
431,-0.008963886351064232,6.144051691559703e-05
432,0.010050124040433608,6.918205195975376e-05
433,0.023301756682659956,8.647398661861264e-05
434,0.0030908505099337545,0.00013125304989794421
435,-0.009299001121687744,0.00010090687149465208
436,0.0032226373892653365,9.11883028241467e-05
437,0.009146703368779202,8.148257725392626e-05
438,0.013202766705165701,7.765960249315211e-05
439,-0.0030450721996241772,8.505983803197681e-05
440,0.010122928369614382,7.746898190338095e-05
441,0.008748282858343642,9.052204550073758e-05
442,0.0009055261736010811,7.938110731071755e-05
443,-0.009399615827762123,6.817503133197295e-05
444,-0.0027515235691385883,7.351477415018371e-05
445,0.007039904358074384,6.453118651170949e-05
446,0.0033000058937140628,6.670134079036564e-05
447,0.0058361360495169405,6.052927331214478e-05
448,0.010380794187878288,6.139323707805765e-05
449,-0.0057889446281648394,6.963538897578217e-05
450,0.005729312902292572,7.313413810838372e-05
451,-0.008922726032014595,7.547848021503012e-05
452,-0.009937694385505633,8.531741237675412e-05
453,-0.008100264190750913,7.868226704442232e-05
454,-0.002844017157337616,7.316603055276705e-05
455,0.02044551316722244,6.459333728334487e-05
456,0.026961540131775773,0.0001250155267690662
457,0.001837042500577026,0.00016142796774433417
458,0.010391224044330159,0.00012077198957980311
459,-0.00855960108342462,0.00011710950812955271
460,0.012155962073473435,0.00011168717101355721
461,0.008490547161414683,0.00012627803137508318
462,0.013150352789527746,9.898999363055793e-05
463,0.010185300310153283,0.00010145738639349329
464,0.004520963854509156,8.913061377064224e-05
465,0.0010839975510519683,7.511054776577431e-05
466,-0.0027077718743343817,6.556514838456882e-05
467,-0.011627345580028788,6.07737731672049e-05
468,-0.0008584350752288375,7.471240567960453e-05
469,-0.0018458374684155127,6.615223849772896e-05
470,0.006287127883798052,6.119379584262918e-05
471,0.004141620198645902,6.421000984977929e-05
472,0.005986830278093932,5.955738249989195e-05
473,-0.00887752894066931,6.050852313252073e-05
474,-0.008762406852069858,7.320651174871922e-05
475,0.003195794976482448,6.90851494557293e-05
476,0.014302640416510764,6.575704627305879e-05
477,0.005355835672621444,8.426290101932172e-05
478,-0.006164711745162674,7.131400795341023e-05
479,0.019553094256986658,6.965414973826747e-05
480,0.000259765164675273,0.0001372613207630846
481,-0.0034909286817186415,0.00010920893251750952
482,0.000690924948880988,8.660777711864363e-05
483,-0.0008584748087365029,7.294638843494514e-05
484,-0.007660050791226514,6.448713749776615e-05
485,0.001178961157737239,6.74623716260462e-05
486,0.008081010208070892,6.268087964265025e-05
487,0.0007301370322560134,6.56182133362068e-05
488,-0.0008657217246434705,6.0144284033105757e-05
489,0.004754809351421376,5.644433630123539e-05
490,0.003551983189069249,5.8226851007160047e-05
491,0.013676698752677628,5.591197870659476e-05
492,0.00043252514965160416,8.047460110521298e-05
493,-0.007383871483791516,7.051230761986763e-05
494,0.003054463302625106,6.875305693643554e-05
495,-0.014401736553276683,6.607614651577875e-05
496,-0.004199213722045582,0.00010012444999316298
497,-0.01002869175579371,8.06740675208376e-05
498,0.000871740896106521,8.486224854145132e-05
499,0.003880708971326982,7.332017024034782e-05
500,0.006869335222754974,6.552087380986634e-05
501,-0.0009327246179702414,6.489990262114871e-05
502,0.0010856265292557492,6.039935217672502e-05
503,-0.0038043869324741546,5.7218228792990894e-05
504,-0.00022106420443942745,5.743853896292866e-05
505,-0.00587028495129584,5.495562120162263e-05
506,-0.0058237769986853195,5.9218530427771965e-05
507,-0.004234501368137289,5.8454413660262185e-05
508,0.005679186899754472,5.6837448619865355e-05
509,0.009607131601342115,6.0840458246467444e-05
510,0.00014183483669736457,6.56110998215155e-05
511,0.0034041940990955223,6.051312093159223e-05
512,0.0035212570515689755,5.9499203433358206e-05
513,0.007867588289524507,5.70178198567334e-05
514,0.0062277005155104564,6.24633945934663e-05
515,0.010260703886321084,6.056427045999678e-05
516,-0.008050573396081619,6.967878068100115e-05
517,0.0019399389291484593,7.963396566995118e-05
518,-0.002600709704921802,7.269403281149379e-05
519,-0.003716326838282857,6.646454705566377e-05
520,0.010214785176158677,6.143438578495157e-05
521,-0.001529925097508645,7.642810681710108e-05
522,-0.013418880821970972,7.01488853554301e-05
523,-0.010850689138923515,8.494307210644055e-05
524,-0.011304516402928825,7.896682599204336e-05
525,-0.011628931226294872,8.131665938492479e-05
526,-0.005062550532333155,8.257874473357778e-05
527,-0.012206135373260013,7.108470255386094e-05
528,-0.002663386032356684,8.471153245904819e-05
529,0.01546033058028407,7.13549656385672e-05
530,0.0021633800783337955,9.888508072723428e-05
531,-0.001180765638927187,8.108507358826096e-05
532,-0.0001231511547322832,6.91332128473464e-05
533,0.007531296008532135,6.190254741994698e-05
534,0.0017621978261879655,6.61781739552707e-05
535,-0.003126972858194483,6.012603059275215e-05
536,-0.011270529778670366,5.7774071134642596e-05
537,0.011875657542976483,7.111063658991704e-05
538,0.020475758016674485,9.81560807540295e-05
539,0.007806570162914237,0.00011853784881162084
540,0.004796351429096101,9.29673228175279e-05
541,-0.0012159881983236653,7.929440613565227e-05
542,-0.004138887168311431,6.860749718187403e-05
543,-0.00911509824481011,6.327326691181387e-05
544,-0.004563064576268974,6.826640946434295e-05
545,0.012337769725829489,6.21024255035915e-05
546,0.018535770802231618,8.342697095506733e-05
547,-0.004916385019238641,0.00010280043458567443
548,-0.008816135353144306,9.593070517122149e-05
549,-0.0018487113491228704,8.296067252128025e-05
550,-0.013220395865639351,7.02668695857155e-05
551,-0.006480993813935512,9.100508629877099e-05
552,0.012152504958538124,7.622377792439288e-05
553,0.011690806635157813,9.200566074975032e-05
554,0.011827543612163994,8.428703225291983e-05
555,0.007284262499838363,8.497572634685005e-05
556,0.0020144647989277548,7.508727896307806e-05
557,-0.0014952055102029043,6.561402241759697e-05
558,-0.007402659368731217,6.0053937972703464e-05
559,0.0056833095256163335,6.351118709121175e-05
560,0.003288638872747754,6.792193870559282e-05
561,-0.004720343599253555,6.125714099600646e-05
562,-0.001593505888286377,6.128869190396434e-05
563,-0.003882551202007129,5.712453246420395e-05
564,0.010138811802266308,5.6910869384827084e-05
565,0.00402031463798404,7.393002825209803e-05
566,0.0037613619843575247,6.483177238583227e-05
567,0.002628386043099821,6.118566027378938e-05
568,-0.007830209297091642,5.760581435946211e-05
569,-0.006629245516269852,6.557110313016505e-05
570,0.013253830308667143,6.223056085180335e-05
571,-0.0019222911267204562,9.061177973768176e-05
572,-0.010016569936550021,8.159634861283761e-05
573,0.0012320753587867106,7.987733742564093e-05
574,0.007200403557863935,7.097865116133191e-05
575,-0.0036380053268312874,6.839164178946576e-05
576,-0.015571583184821157,6.649559715438365e-05
577,0.018365706951410956,8.998013827915872e-05
578,0.02108039218212416,0.0001551960025953637
579,0.02654560384745221,0.00014485259207950145
580,-0.01033504398706823,0.00018270509272839543
581,-0.01809989684027139,0.00017250537881099845
582,-0.010611993327423864,0.00014874978166520497
583,0.004452360304593852,0.00011593844456063894
584,0.012029447244686074,9.57497225433905e-05
585,0.007314850581726344,9.262818776382586e-05
586,-0.003014174581441815,7.872687263001936e-05
587,-0.0024576602510856583,7.029377483244815e-05
588,-0.0041001515683534865,6.268949988581029e-05
589,-0.0049737475392803215,6.00416009949886e-05
590,0.011616166571024046,5.882327571540913e-05
591,0.013196895780444518,8.094864683153014e-05
592,0.013550050246723266,8.229010764264866e-05
593,-0.0018864725322389304,8.75851936367081e-05
594,0.002873462687006034,7.65509911637461e-05
595,0.004810598839477299,6.985288327273071e-05
596,-0.020096630057129576,6.452057327738192e-05
597,-0.008528807817181877,0.00012980526443273806
598,-0.005456168362563934,9.924347513759286e-05
599,-0.010572382823358718,8.367541368536298e-05
600,0.007995900104569447,8.546541035525262e-05
601,0.0006374291881021511,8.956893000682472e-05
602,-0.007075642930060303,7.545717612002712e-05
603,-0.015049049312982217,7.232676065414592e-05
604,-0.010618243279896767,8.959534774993644e-05
605,0.011537762054631192,8.135554563536482e-05
606,0.007170791943140995,9.700868333719913e-05
607,0.0011958329772259163,7.98763141226e-05
608,-0.011743110856047916,6.838159335004615e-05
609,0.019385513795551385,8.181077240324486e-05
610,3.32029131143996e-05,0.0001525316545965974
611,-0.0022083888928445287,0.00011990534553140545
612,0.005801601008591121,9.26472874479157e-05
613,-0.008056084701993713,8.265788808556775e-05
614,0.004910415797937883,8.574322374908582e-05
615,-0.011553550160208483,8.166835337580112e-05
616,-0.0043637803709198906,9.92108870731549e-05
617,-0.002873199718228723,8.011568323943146e-05
